EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Label
101059,-999.0,79.702,30.367,8.16,-999.0,-999.0,-999.0,0.983,8.16,62.658,0.911,-1.322,-999.0,32.794,-1.29,-2.342,29.864,-0.73,-1.533,57.678,1.043,146.055,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101060,-999.0,85.489,46.317,19.398,-999.0,-999.0,-999.0,1.83,19.398,57.822,1.739,-1.156,-999.0,21.114,-1.07,-2.691,36.708,-0.346,1.912,50.152,-1.055,180.857,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101061,137.34,22.517,79.562,57.99,6.8,934.997,-11.174,3.233,3.662,132.353,1.07,1.411,0.7,33.771,0.366,1.044,36.141,1.409,-2.179,54.479,-2.692,142.083,2,31.344,-4.022,0.824,31.097,2.778,-0.08,62.441,s
101062,94.449,24.278,66.2,3.05,-999.0,-999.0,-999.0,2.713,3.05,67.511,0.695,-1.38,-999.0,39.838,0.023,1.452,27.672,-0.402,-2.152,21.567,-1.112,115.297,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
101063,-999.0,74.443,16.564,36.302,-999.0,-999.0,-999.0,0.558,7.857,98.5,0.913,-0.316,-999.0,30.908,1.719,-2.887,28.211,1.282,3.049,52.052,-0.573,160.417,1,39.381,2.075,1.358,-999.0,-999.0,-999.0,39.381,b
101064,93.525,5.073,65.017,48.893,-999.0,-999.0,-999.0,2.105,0.668,122.379,0.936,0.747,-999.0,38.075,-0.953,-3.01,35.628,-0.552,-0.943,21.818,-0.761,135.142,1,48.676,0.475,1.563,-999.0,-999.0,-999.0,48.676,b
101065,129.026,5.948,85.734,20.914,3.066,347.204,-2.349,2.889,2.759,224.066,0.762,1.328,0.903,45.404,1.325,-1.745,34.612,0.445,1.007,11.381,0.706,277.075,2,81.134,1.488,2.828,62.916,-1.579,-0.299,144.05,s
101066,-999.0,86.378,38.105,6.731,-999.0,-999.0,-999.0,1.281,6.731,56.815,1.527,-0.085,-999.0,22.48,-0.42,2.961,34.336,-1.701,2.975,54.484,-0.058,124.01,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101067,123.108,69.011,85.477,20.012,-999.0,-999.0,-999.0,3.334,20.012,68.821,1.338,-1.39,-999.0,29.433,0.518,2.12,39.388,-0.885,-1.14,30.686,1.757,142.567,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101068,108.049,57.373,78.813,33.299,2.531,156.061,0.958,2.666,32.52,199.191,1.683,1.33,0.149,30.362,-0.663,-1.999,51.107,-0.147,0.617,19.881,-1.623,171.66,3,49.86,2.866,0.921,34.213,0.334,3.137,117.722,b
101069,-999.0,80.842,75.484,33.876,-999.0,-999.0,-999.0,2.639,3.19,103.621,1.337,-1.414,-999.0,29.387,1.628,-1.029,39.303,0.471,2.882,58.972,0.889,121.118,1,34.931,-4.305,-1.92,-999.0,-999.0,-999.0,34.931,b
101070,84.094,83.811,66.802,4.683,3.544,203.761,1.185,2.358,0.773,141.177,1.937,-1.307,0.996,25.493,-2.385,0.639,49.388,-1.965,-1.682,37.026,1.861,133.996,2,35.578,-0.308,-2.831,30.719,-3.852,0.33,66.297,b
101071,124.066,24.743,77.533,24.003,-999.0,-999.0,-999.0,2.373,24.003,88.368,0.511,-0.903,-999.0,58.488,-1.095,0.144,29.879,-1.057,-2.229,42.635,-2.937,185.205,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101072,110.597,47.592,81.651,36.229,-999.0,-999.0,-999.0,3.033,36.229,73.37,0.714,1.359,-999.0,42.8,0.468,2.152,30.57,1.506,-0.699,20.397,1.827,222.669,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
101073,74.533,35.402,60.345,16.553,-999.0,-999.0,-999.0,2.393,16.553,58.518,1.243,-1.407,-999.0,26.092,-0.247,-2.257,32.426,0.803,1.876,11.825,-0.382,101.718,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101074,112.924,88.138,84.561,1.36,-999.0,-999.0,-999.0,2.67,1.36,90.902,1.825,-1.355,-999.0,32.18,-1.153,-2.935,58.722,-1.195,-0.266,34.749,2.433,101.103,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101075,86.2,5.727,65.223,24.101,-999.0,-999.0,-999.0,2.69,24.101,57.866,1.366,-0.453,-999.0,24.457,-0.323,-2.369,33.409,0.918,1.528,3.843,1.017,124.026,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101076,132.451,65.808,108.189,2.544,-999.0,-999.0,-999.0,2.73,2.544,106.116,1.188,-1.411,-999.0,48.495,0.944,-2.536,57.621,1.582,1.093,25.249,-0.988,144.923,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101077,111.153,49.158,76.904,22.933,-999.0,-999.0,-999.0,2.876,23.428,102.194,1.065,-0.127,-999.0,32.378,-0.168,1.383,34.486,1.011,-2.277,17.763,1.1,162.773,1,35.33,-2.6,-0.489,-999.0,-999.0,-999.0,35.33,b
101078,135.604,3.314,95.188,13.694,1.175,88.662,-0.033,3.905,7.251,128.845,1.116,-1.41,0.0,25.304,-0.083,-1.943,28.249,-2.441,1.17,10.869,1.359,184.814,2,41.539,-1.146,-2.496,33.754,0.029,0.6,75.293,s
101079,-999.0,62.939,36.304,27.104,-999.0,-999.0,-999.0,1.365,27.104,53.281,1.115,-0.919,-999.0,25.186,1.704,2.42,28.094,0.75,1.444,46.916,-0.654,72.777,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101080,250.166,80.9,203.036,28.703,-999.0,-999.0,-999.0,2.725,28.703,186.629,0.938,-1.414,-999.0,96.294,-0.109,1.324,90.334,0.896,-1.209,27.787,-3.089,286.346,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101081,-999.0,98.032,132.136,23.384,-999.0,-999.0,-999.0,3.475,23.384,80.961,2.051,-1.397,-999.0,26.54,-0.776,-0.853,54.422,1.556,2.853,51.98,0.509,168.318,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101082,90.434,59.774,65.433,26.577,-999.0,-999.0,-999.0,3.05,4.656,98.074,1.653,1.413,-999.0,25.297,2.19,-0.911,41.811,1.957,2.331,28.087,-1.834,132.474,1,30.966,0.43,0.738,-999.0,-999.0,-999.0,30.966,b
101083,122.297,83.423,69.193,1.68,-999.0,-999.0,-999.0,2.824,1.68,74.786,2.473,-1.28,-999.0,21.532,0.127,-1.289,53.255,-0.423,2.225,32.981,-0.723,104.541,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101084,98.614,62.395,71.201,3.729,-999.0,-999.0,-999.0,2.845,3.729,69.493,1.588,-1.376,-999.0,26.853,-2.45,-0.723,42.639,-1.705,2.023,24.352,-1.625,77.905,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101085,113.653,67.717,67.247,56.931,2.619,358.75,-0.131,2.791,1.931,255.566,0.67,0.36,0.011,41.614,-1.375,-2.142,27.875,-1.523,1.354,41.65,-2.012,323.076,2,113.595,-0.051,0.357,72.483,2.568,3.036,186.078,b
101086,84.127,45.662,69.191,2.013,-999.0,-999.0,-999.0,2.541,2.013,65.332,0.851,-1.413,-999.0,35.301,0.139,0.551,30.031,-0.885,2.877,26.848,-1.538,104.702,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101087,-999.0,109.594,94.533,7.341,-999.0,-999.0,-999.0,2.538,7.341,97.65,2.218,-1.277,-999.0,30.343,0.429,0.569,67.306,-0.517,2.924,45.8,-0.541,64.487,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101088,109.855,58.171,77.904,69.22,-999.0,-999.0,-999.0,1.93,8.939,159.728,1.1,0.939,-999.0,45.037,-1.251,-2.956,49.541,-1.075,1.405,24.487,-2.902,254.004,1,65.15,1.229,-0.645,-999.0,-999.0,-999.0,65.15,s
101089,79.823,0.647,58.651,42.09,-999.0,-999.0,-999.0,2.127,5.846,105.047,1.694,1.047,-999.0,25.32,1.176,1.088,42.893,0.751,-0.997,5.263,-0.954,160.252,1,36.833,-1.067,2.767,-999.0,-999.0,-999.0,36.833,b
101090,-999.0,81.378,223.359,3.238,-999.0,-999.0,-999.0,4.381,3.238,68.07,2.058,-1.319,-999.0,22.257,-2.408,2.65,45.813,1.463,-1.582,38.09,1.103,63.726,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101091,101.535,37.294,70.359,6.467,-999.0,-999.0,-999.0,3.034,6.467,66.208,1.229,-0.946,-999.0,29.708,-0.958,0.921,36.5,-0.198,-2.017,9.526,1.115,158.14,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101092,112.031,44.64,74.868,1.154,-999.0,-999.0,-999.0,3.385,1.154,59.054,1.537,-1.383,-999.0,23.275,-1.65,1.614,35.779,-0.141,-1.417,14.06,1.922,46.383,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101093,-999.0,79.225,69.228,19.446,-999.0,-999.0,-999.0,2.165,19.446,54.876,1.602,-0.533,-999.0,21.092,-0.685,-2.813,33.784,1.454,-2.472,47.065,0.9,117.626,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101094,-999.0,106.57,52.992,2.934,-999.0,-999.0,-999.0,1.637,2.934,78.216,2.239,-1.323,-999.0,24.145,-1.423,-0.349,54.07,-1.61,-1.976,55.048,1.598,58.855,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101095,169.765,108.997,126.153,2.55,-999.0,-999.0,-999.0,2.896,2.55,121.988,1.731,-1.375,-999.0,44.666,-0.491,-1.699,77.322,-1.328,1.074,40.664,-2.543,167.199,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101096,145.333,8.12,102.973,35.986,-999.0,-999.0,-999.0,2.614,30.756,127.707,0.83,0.189,-999.0,52.661,0.766,2.885,43.695,1.78,0.477,15.358,0.162,127.375,1,31.352,4.401,-2.595,-999.0,-999.0,-999.0,31.352,s
101097,54.196,75.637,42.723,77.662,-999.0,-999.0,-999.0,1.053,3.367,160.32,1.144,-0.102,-999.0,39.73,0.822,0.034,45.437,0.81,-1.019,39.213,1.202,192.421,1,75.153,1.667,-3.122,-999.0,-999.0,-999.0,75.153,b
101098,101.903,37.511,78.335,32.925,-999.0,-999.0,-999.0,2.347,27.028,98.693,0.854,-1.301,-999.0,33.091,0.162,-3.109,28.258,2.09,1.836,16.109,-0.312,165.163,1,37.344,1.689,-1.482,-999.0,-999.0,-999.0,37.344,b
101099,123.845,66.992,82.598,9.802,-999.0,-999.0,-999.0,3.103,9.802,79.175,1.457,-1.404,-999.0,32.221,1.564,-2.426,46.954,2.272,0.836,24.851,-1.911,121.905,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101100,124.183,85.275,57.606,55.666,-999.0,-999.0,-999.0,2.804,18.116,97.845,1.523,0.835,-999.0,20.888,-0.873,2.2,31.822,-1.954,-0.387,60.59,2.272,241.951,1,45.136,-0.603,-1.462,-999.0,-999.0,-999.0,45.136,b
101101,127.411,32.571,91.797,78.379,-999.0,-999.0,-999.0,2.165,2.777,188.704,1.738,1.405,-999.0,39.331,-0.708,1.94,68.34,-0.858,-2.183,22.061,-3.049,177.098,1,81.033,-1.415,0.265,-999.0,-999.0,-999.0,81.033,s
101102,110.112,43.351,59.389,211.773,0.165,95.545,-0.005,1.112,44.049,351.437,0.553,0.723,0.0,69.716,-0.035,-1.144,38.557,-1.019,-0.626,109.97,-1.304,458.522,2,147.633,-0.123,1.896,95.531,0.042,2.67,243.164,s
101103,104.514,75.413,80.048,30.786,0.274,94.551,0.389,2.424,7.756,175.849,1.029,-1.176,0.0,37.44,-0.752,-1.657,38.544,-1.846,0.507,37.2,-2.818,272.529,2,62.474,-0.776,1.963,37.392,-0.502,-0.568,99.865,b
101104,77.075,5.665,47.275,162.076,0.591,123.728,0.167,0.965,45.336,308.746,1.373,1.171,0.98,41.355,0.225,-1.714,56.784,-0.546,-2.295,68.399,-2.204,509.716,2,124.961,-0.8,0.842,85.647,-0.208,1.889,210.608,b
101105,135.855,21.281,83.472,1.442,-999.0,-999.0,-999.0,2.796,1.442,87.776,0.498,-1.33,-999.0,58.611,-0.412,-0.163,29.165,0.054,-2.92,34.363,2.677,151.596,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101106,130.878,65.915,59.313,160.402,4.71,830.311,-5.078,1.572,5.448,236.948,1.079,1.15,0.935,37.103,-2.276,0.769,40.027,-1.297,-0.46,102.121,0.623,323.676,2,88.721,-3.04,-2.826,71.098,1.671,-2.491,159.818,s
101107,110.729,48.782,84.402,102.515,2.346,410.782,0.136,1.659,0.934,363.272,0.398,-0.149,0.284,85.949,0.86,2.07,34.196,0.087,-2.746,19.863,1.116,364.037,2,154.747,-0.057,-1.475,88.38,-2.403,0.975,243.126,b
101108,103.837,38.709,62.005,60.401,-999.0,-999.0,-999.0,2.387,2.838,126.387,0.709,1.41,-999.0,39.329,-1.651,1.941,27.888,-1.908,-1.969,33.386,2.94,127.902,1,59.169,-3.108,-0.339,-999.0,-999.0,-999.0,59.169,s
101109,-999.0,82.584,51.64,17.911,-999.0,-999.0,-999.0,2.139,17.911,61.72,1.886,-1.396,-999.0,21.384,0.128,-0.854,40.336,0.259,-2.989,49.467,0.936,129.164,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101110,139.09,56.916,90.06,20.671,-999.0,-999.0,-999.0,3.063,20.671,73.605,1.978,0.391,-999.0,24.719,1.85,0.167,48.886,0.292,-2.47,17.016,0.345,89.822,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101111,114.431,27.387,87.461,34.325,-999.0,-999.0,-999.0,2.45,17.53,121.505,1.038,-1.304,-999.0,37.448,-0.021,1.984,38.865,-1.46,0.001,9.564,-1.578,154.386,1,45.193,-1.226,-1.984,-999.0,-999.0,-999.0,45.193,b
101112,123.831,1.683,78.149,82.149,-999.0,-999.0,-999.0,2.38,7.022,151.605,1.664,1.04,-999.0,28.707,1.507,1.118,47.761,0.358,-3.081,44.072,-3.118,178.36,1,75.137,-1.753,-0.274,-999.0,-999.0,-999.0,75.137,s
101113,99.373,17.807,51.018,244.508,-999.0,-999.0,-999.0,1.236,25.639,329.942,3.432,1.178,-999.0,23.062,-1.742,2.121,79.144,-1.16,-3.071,152.525,3.05,326.954,1,227.736,-2.053,-0.033,-999.0,-999.0,-999.0,227.736,s
101114,-999.0,126.343,41.055,40.7,-999.0,-999.0,-999.0,0.861,12.267,145.762,1.161,-0.588,-999.0,43.631,1.361,0.764,50.643,2.087,0.301,79.991,-3.085,262.04,1,51.489,-0.629,-1.699,-999.0,-999.0,-999.0,51.489,b
101115,122.31,66.031,76.721,2.959,-999.0,-999.0,-999.0,3.138,2.959,68.738,1.852,-1.343,-999.0,24.101,0.848,3.104,44.637,-0.318,0.191,24.717,-2.731,127.099,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101116,134.363,5.967,61.859,102.014,-999.0,-999.0,-999.0,2.076,24.048,166.276,0.663,1.121,-999.0,43.922,-2.082,1.749,29.132,-2.272,-2.468,82.07,-2.59,198.352,1,93.222,-1.831,-0.053,-999.0,-999.0,-999.0,93.222,s
101117,76.362,56.865,66.145,52.304,-999.0,-999.0,-999.0,2.023,25.214,95.124,1.758,-0.293,-999.0,21.619,0.249,-2.925,38.012,2.155,-2.244,35.524,-0.475,92.564,1,35.493,1.669,0.875,-999.0,-999.0,-999.0,35.493,b
101118,91.948,8.177,67.813,9.692,-999.0,-999.0,-999.0,2.981,9.692,62.572,1.083,1.405,-999.0,30.044,0.514,-2.334,32.527,1.374,1.094,0.685,-3.094,91.332,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101119,116.685,27.348,78.389,33.856,-999.0,-999.0,-999.0,3.076,40.291,124.773,0.489,1.414,-999.0,54.834,-0.848,0.496,26.812,-1.278,-2.741,13.564,1.943,279.23,1,43.127,-0.789,-1.075,-999.0,-999.0,-999.0,43.127,s
101120,77.989,60.368,61.539,4.314,-999.0,-999.0,-999.0,3.162,4.314,63.391,2.011,1.413,-999.0,21.053,-1.45,-1.438,42.337,-1.937,1.686,21.7,-1.272,115.993,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101121,-999.0,81.891,52.815,2.305,-999.0,-999.0,-999.0,1.791,2.305,63.771,1.507,-1.37,-999.0,25.439,-0.91,-2.633,38.332,-1.849,2.125,46.866,-0.494,71.432,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101122,75.411,3.099,45.336,83.901,5.584,683.438,-7.454,1.65,2.732,146.537,1.503,1.076,0.592,24.275,2.068,2.027,36.481,1.438,-2.73,41.793,-2.81,171.384,2,51.562,2.207,-0.11,34.219,-3.377,0.435,85.78,b
101123,149.341,4.696,86.037,225.638,-999.0,-999.0,-999.0,1.159,29.171,394.191,0.522,0.921,-999.0,104.677,0.146,-1.978,54.659,0.807,-2.93,96.179,-2.995,486.336,1,234.855,-0.006,0.449,-999.0,-999.0,-999.0,234.855,b
101124,93.421,38.343,67.075,35.124,-999.0,-999.0,-999.0,2.947,4.985,108.243,1.677,-1.412,-999.0,25.576,-2.162,0.48,42.886,-1.779,-2.442,27.946,2.667,107.988,1,39.78,-0.81,0.039,-999.0,-999.0,-999.0,39.78,b
101125,163.931,27.1,96.379,122.534,2.159,161.43,2.259,2.907,27.806,214.326,2.077,-1.155,0.122,32.439,0.855,2.12,67.383,0.286,-0.73,89.776,-1.08,320.56,2,66.393,0.771,1.665,48.11,2.93,2.786,114.504,b
101126,107.82,9.63,77.651,42.101,-999.0,-999.0,-999.0,3.142,1.022,112.369,2.24,1.372,-999.0,21.452,1.044,-1.559,48.053,-0.251,1.862,14.159,2.233,155.679,1,42.864,-0.959,-0.998,-999.0,-999.0,-999.0,42.864,b
101127,97.515,32.126,67.642,25.585,-999.0,-999.0,-999.0,2.643,21.625,102.192,1.053,-1.351,-999.0,33.191,-0.903,-1.33,34.949,-1.378,1.27,31.892,2.273,136.391,1,34.052,-0.258,-2.167,-999.0,-999.0,-999.0,34.052,b
101128,67.477,79.061,58.136,1.242,-999.0,-999.0,-999.0,2.308,1.242,65.235,2.132,-1.329,-999.0,20.828,0.684,-0.874,44.407,1.343,1.337,37.287,-2.283,92.565,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101129,93.977,1.781,66.504,24.687,-999.0,-999.0,-999.0,2.762,24.687,63.485,1.088,0.781,-999.0,30.41,0.769,3.078,33.074,-0.005,0.427,14.711,0.346,71.849,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101130,-999.0,121.852,135.457,1.77,-999.0,-999.0,-999.0,2.404,1.77,146.202,1.262,-1.403,-999.0,64.641,-0.333,-2.885,81.561,-0.346,0.995,55.621,-1.266,92.073,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101131,101.275,1.03,65.463,98.282,5.214,1974.094,-6.119,1.78,24.945,409.885,0.787,1.208,0.701,36.522,0.607,-3.001,28.734,2.378,-2.83,33.302,-2.863,423.429,3,201.834,-1.783,-0.083,103.97,3.431,2.566,344.629,s
101132,115.896,70.173,88.28,3.553,-999.0,-999.0,-999.0,2.739,3.553,90.145,1.368,-1.393,-999.0,38.07,0.905,2.088,52.075,1.227,-1.475,26.49,0.998,150.561,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101133,121.997,5.045,53.416,281.221,4.813,1285.103,-4.809,0.891,31.116,405.229,0.598,1.078,0.965,79.247,1.82,-2.396,47.36,1.445,3.079,171.29,3.135,416.376,2,215.464,-1.415,0.205,63.159,3.398,0.574,278.623,s
101134,-999.0,96.065,82.449,2.446,-999.0,-999.0,-999.0,1.893,2.446,99.965,0.984,-1.413,-999.0,50.394,-0.313,2.293,49.572,-0.725,-2.142,59.598,0.025,89.869,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101135,-999.0,110.859,48.638,33.355,-999.0,-999.0,-999.0,1.215,1.726,121.73,2.176,-1.027,-999.0,27.925,0.169,0.603,60.763,0.786,1.649,50.571,-1.516,111.682,1,33.042,2.336,-2.303,-999.0,-999.0,-999.0,33.042,b
101136,114.48,31.334,85.273,37.552,-999.0,-999.0,-999.0,2.211,0.139,128.589,0.487,-0.894,-999.0,61.129,0.492,-2.013,29.768,1.577,2.343,29.07,1.22,147.063,1,37.691,-0.467,0.178,-999.0,-999.0,-999.0,37.691,b
101137,137.799,31.612,90.092,24.873,-999.0,-999.0,-999.0,3.1,24.873,68.319,0.709,-1.341,-999.0,39.972,0.243,0.522,28.347,-1.413,-2.098,43.668,-3.03,108.241,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101138,112.907,46.513,77.893,5.353,-999.0,-999.0,-999.0,3.268,5.353,68.08,1.526,-1.411,-999.0,26.955,-0.44,0.247,41.125,-1.59,-2.976,14.122,-0.365,129.159,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101139,110.171,15.939,79.521,3.247,-999.0,-999.0,-999.0,3.054,3.247,78.052,0.84,-1.413,-999.0,42.409,-1.989,-1.401,35.643,-1.548,1.62,6.934,2.684,128.383,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101140,117.689,2.258,53.462,174.875,4.111,853.531,-4.178,1.448,25.542,343.839,1.052,0.952,0.996,34.788,-0.86,1.887,36.613,0.34,2.699,113.077,2.734,473.47,2,219.415,-1.839,-0.513,53.024,2.272,-2.952,272.438,s
101141,105.818,39.953,80.861,30.159,-999.0,-999.0,-999.0,3.251,30.159,70.751,1.52,1.414,-999.0,28.079,0.314,-0.552,42.672,1.46,2.689,21.778,-2.165,76.281,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101142,59.014,77.899,51.984,48.347,-999.0,-999.0,-999.0,1.458,0.428,135.717,2.6,-1.36,-999.0,24.171,1.437,2.144,62.841,1.334,0.69,30.948,-1.476,88.793,1,48.705,-0.876,-2.481,-999.0,-999.0,-999.0,48.705,b
101143,129.085,4.524,85.395,34.038,-999.0,-999.0,-999.0,2.739,34.038,87.023,0.888,1.219,-999.0,46.089,-0.342,-0.113,40.935,-0.509,-2.846,27.592,-2.711,162.699,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101144,85.015,33.025,54.983,35.467,-999.0,-999.0,-999.0,2.511,35.467,60.129,1.778,1.409,-999.0,21.643,-2.121,0.711,38.486,-1.992,-1.796,15.061,-0.285,149.146,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101145,135.445,9.105,107.749,356.658,1.024,274.98,-0.177,0.794,54.929,736.032,2.613,0.892,0.938,85.529,-0.722,-0.847,223.489,-0.421,-0.112,66.035,-0.037,747.993,3,301.102,-0.804,3.103,73.125,0.22,1.426,427.013,s
101146,124.113,25.137,72.925,179.63,1.194,86.165,0.841,1.37,64.866,270.505,1.059,1.371,0.555,52.011,0.287,0.709,55.097,-0.636,1.72,86.26,1.353,353.353,3,85.033,-1.691,-1.464,41.54,-0.497,-2.045,163.398,s
101147,125.636,92.087,84.668,93.067,3.135,288.941,-1.205,1.877,5.195,226.916,0.77,0.148,0.925,59.085,0.322,-3.04,45.504,0.681,1.401,53.387,-2.47,307.647,2,73.033,-0.449,0.495,49.294,2.686,-1.059,122.327,b
101148,105.474,43.217,75.749,22.046,5.116,894.288,-6.467,3.008,0.206,209.647,2.078,1.307,0.969,22.794,1.315,2.549,47.371,0.178,-0.236,10.768,2.315,162.298,2,80.763,2.283,-2.684,58.719,-2.833,0.464,139.482,s
101149,36.732,60.35,31.122,29.259,-999.0,-999.0,-999.0,1.098,29.259,58.805,1.549,-1.135,-999.0,23.071,-0.455,2.424,35.734,-1.113,1.545,25.549,-1.493,141.92,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101150,82.912,74.443,68.746,4.381,-999.0,-999.0,-999.0,2.494,4.381,73.391,1.618,-1.364,-999.0,28.03,-0.05,0.899,45.361,0.347,-1.563,33.158,2.148,100.361,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101151,130.904,81.87,96.884,101.369,1.642,90.319,4.287,1.867,33.68,228.427,0.803,0.376,0.999,62.576,1.37,1.809,50.26,2.257,0.166,43.303,2.307,281.226,3,48.661,3.048,-1.104,33.938,1.407,-2.343,115.591,s
101152,109.957,10.575,83.685,80.967,-999.0,-999.0,-999.0,2.2,32.025,132.565,3.061,1.339,-999.0,20.559,-1.122,3.025,62.926,0.612,1.671,10.751,2.081,238.006,1,49.08,0.71,-1.212,-999.0,-999.0,-999.0,49.08,b
101153,115.766,65.192,90.087,87.078,4.045,397.988,-4.07,2.049,21.371,230.348,3.229,1.049,0.982,27.905,0.306,0.501,90.095,-0.419,-1.415,18.249,0.453,334.715,2,74.458,1.878,1.762,37.889,-2.168,2.734,112.348,s
101154,-999.0,76.405,57.922,1.787,-999.0,-999.0,-999.0,2.339,1.787,64.04,2.114,-1.314,-999.0,20.562,-0.197,0.343,43.477,0.515,-1.885,35.201,1.691,98.243,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101155,137.915,15.15,103.783,53.522,-999.0,-999.0,-999.0,2.452,6.529,163.433,1.529,-0.313,-999.0,42.373,-1.48,-1.537,64.784,-0.773,0.81,14.939,1.302,228.932,1,56.276,-2.862,-2.671,-999.0,-999.0,-999.0,56.276,s
101156,121.559,35.971,82.273,1.608,-999.0,-999.0,-999.0,3.345,1.608,70.939,1.313,1.414,-999.0,30.67,1.966,-0.747,40.269,0.814,2.396,8.036,-0.784,87.832,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101157,255.413,155.67,135.554,63.309,-999.0,-999.0,-999.0,3.051,5.9,226.36,3.937,-1.411,-999.0,33.436,0.07,2.312,131.65,0.5,-0.952,51.082,1.549,184.339,1,61.274,2.88,2.533,-999.0,-999.0,-999.0,61.274,b
101158,129.113,50.48,50.43,197.759,4.282,600.967,-4.469,1.451,31.114,262.819,0.482,1.394,0.998,54.63,0.135,-1.587,26.356,0.242,-0.14,134.716,-1.015,470.284,2,147.436,-1.804,2.018,34.397,2.478,2.888,181.833,s
101159,181.918,31.255,123.945,1.28,-999.0,-999.0,-999.0,3.503,1.28,92.954,1.14,-1.409,-999.0,43.427,-1.216,1.611,49.526,0.381,-1.555,4.949,1.464,142.458,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
