EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Label
101581,139.372,32.479,93.758,128.826,4.497,520.148,-0.095,1.793,19.978,225.583,1.044,1.366,0.505,49.225,1.796,-2.08,51.414,0.369,-0.993,43.103,-1.698,317.06,2,92.26,-0.021,1.241,32.684,4.476,2.402,124.944,s
101582,100.106,17.384,71.534,100.953,0.937,193.393,2.469,1.493,85.219,314.498,0.728,1.391,0.0,61.056,0.456,-0.879,44.464,0.106,-2.33,22.022,-1.767,472.851,3,89.763,-1.171,2.317,84.315,-2.108,-0.627,208.978,b
101583,128.853,18.89,87.72,61.879,-999.0,-999.0,-999.0,2.325,19.406,136.802,0.88,1.359,-999.0,49.206,0.624,2.692,43.295,0.037,-1.341,25.123,-1.922,254.057,1,44.301,-3.043,0.643,-999.0,-999.0,-999.0,44.301,s
101584,159.203,76.316,135.556,19.965,-999.0,-999.0,-999.0,3.627,19.965,72.646,1.627,-1.409,-999.0,27.655,0.519,-1.895,44.991,-2.047,1.824,41.848,-0.325,222.701,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101585,112.526,7.697,68.203,86.175,3.226,210.878,-2.095,2.306,25.022,156.607,1.568,1.157,0.157,26.517,0.382,0.165,41.566,1.483,2.191,50.698,2.023,197.98,2,57.475,0.901,-1.144,31.049,-2.326,-2.506,88.524,b
101586,-999.0,67.362,62.688,1.182,-999.0,-999.0,-999.0,2.499,1.182,63.613,1.819,-1.366,-999.0,22.564,0.03,1.252,41.048,-0.865,-1.081,30.364,2.669,85.475,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101587,132.928,57.998,84.683,64.984,-999.0,-999.0,-999.0,2.314,25.623,140.374,1.42,1.377,-999.0,38.238,-1.267,1.007,54.308,-1.647,-1.275,29.693,0.339,208.194,1,47.828,-2.8,-2.949,-999.0,-999.0,-999.0,47.828,s
101588,127.726,27.637,88.216,41.56,-999.0,-999.0,-999.0,2.966,2.268,123.544,0.486,1.378,-999.0,53.677,0.657,0.061,26.109,1.899,2.754,9.506,0.615,126.545,1,43.758,-2.669,-2.691,-999.0,-999.0,-999.0,43.758,s
101589,21.914,45.442,18.367,44.73,-999.0,-999.0,-999.0,0.621,44.73,58.603,1.309,-0.038,-999.0,25.379,-0.497,2.038,33.224,0.124,2.008,16.6,-0.622,257.925,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101590,129.167,87.123,72.712,2.803,-999.0,-999.0,-999.0,3.005,2.803,76.969,2.468,-1.202,-999.0,22.195,-1.796,-1.681,54.774,-2.407,1.66,34.676,-1.421,113.532,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101591,78.332,3.836,59.121,26.452,-999.0,-999.0,-999.0,2.549,26.452,56.375,1.431,0.294,-999.0,23.19,0.815,2.821,33.185,1.846,0.49,4.527,0.175,143.362,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101592,121.417,102.708,74.293,23.536,-999.0,-999.0,-999.0,2.853,23.536,79.031,2.042,-0.842,-999.0,25.98,-1.782,1.773,53.051,-1.474,-1.674,49.73,1.507,98.376,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101593,-999.0,73.714,60.061,3.864,-999.0,-999.0,-999.0,2.002,3.864,51.666,1.25,-1.404,-999.0,22.965,-1.187,2.884,28.7,0.794,-3.109,47.646,-0.13,83.329,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101594,108.566,4.643,75.772,37.752,-999.0,-999.0,-999.0,2.521,37.752,76.952,0.917,1.199,-999.0,40.139,0.007,-3.123,36.813,-0.566,0.706,18.953,0.882,151.969,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101595,105.296,26.684,76.363,17.374,-999.0,-999.0,-999.0,2.519,21.21,115.232,0.689,-1.392,-999.0,46.689,0.407,2.669,32.153,0.983,0.217,12.572,-1.234,231.789,1,36.39,2.021,-0.841,-999.0,-999.0,-999.0,36.39,b
101596,69.573,38.834,52.417,0.414,-999.0,-999.0,-999.0,2.889,0.414,51.049,1.504,-1.39,-999.0,20.384,-0.581,-2.325,30.665,-1.274,0.48,13.324,3.058,28.261,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101597,100.503,31.881,69.65,4.28,-999.0,-999.0,-999.0,2.584,55.02,125.328,0.62,-1.372,-999.0,45.864,-0.48,1.195,28.433,-0.648,-1.383,30.763,-2.522,182.621,1,51.032,-2.708,-2.703,-999.0,-999.0,-999.0,51.032,s
101598,80.644,28.584,60.714,3.987,-999.0,-999.0,-999.0,2.802,3.987,60.477,1.088,-1.408,-999.0,28.963,0.618,-2.829,31.514,1.03,-0.058,8.114,2.153,125.28,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101599,125.505,25.095,95.916,1.268,-999.0,-999.0,-999.0,3.383,1.268,64.092,0.927,-1.413,-999.0,33.256,2.311,2.804,30.836,0.37,0.032,10.879,-1.477,82.594,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101600,81.145,31.679,59.456,36.264,-999.0,-999.0,-999.0,2.119,1.461,98.557,1.206,-0.88,-999.0,28.748,-1.99,-0.259,34.669,-1.092,-2.178,25.676,2.985,126.917,1,35.139,-2.075,1.097,-999.0,-999.0,-999.0,35.139,b
101601,89.122,60.812,71.326,5.463,-999.0,-999.0,-999.0,2.462,5.463,76.044,1.234,-1.389,-999.0,34.041,1.914,1.857,42.003,1.96,-0.604,25.286,-3.01,83.302,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101602,118.575,6.592,64.717,71.57,0.035,91.535,0.306,2.875,9.685,171.597,1.499,1.229,0.0,24.319,1.807,0.095,36.45,0.893,2.82,55.676,2.674,250.507,2,71.024,0.571,0.11,39.804,0.536,-1.916,110.828,s
101603,90.653,2.711,58.364,66.2,2.415,820.288,-0.59,2.408,4.619,515.26,2.024,1.085,0.999,20.958,1.651,-2.312,42.427,0.971,1.661,35.497,1.731,541.393,2,260.265,2.139,-1.362,191.611,-0.276,1.742,451.876,s
101604,86.424,35.099,66.332,33.245,-999.0,-999.0,-999.0,2.427,33.245,64.05,0.72,-0.711,-999.0,37.232,2.455,2.773,26.817,1.383,-1.332,11.585,1.996,184.084,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101605,150.966,11.079,67.223,234.47,5.902,1380.383,-8.707,1.283,86.825,338.258,0.753,1.143,0.99,62.626,0.917,2.313,47.154,0.304,1.185,149.009,1.318,376.18,3,98.611,2.957,-1.58,53.117,-2.945,-1.354,228.477,s
101606,85.413,48.519,59.159,14.237,-999.0,-999.0,-999.0,3.075,14.237,59.121,1.16,-1.409,-999.0,27.365,-1.398,1.348,31.756,-1.222,-1.722,19.095,1.765,154.084,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101607,-999.0,43.547,97.16,20.308,-999.0,-999.0,-999.0,2.293,20.308,119.348,0.379,-1.092,-999.0,86.551,1.296,2.525,32.797,1.371,0.234,72.188,-0.694,216.459,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101608,-999.0,82.904,91.224,1.116,-999.0,-999.0,-999.0,2.809,1.116,59.482,1.971,-1.345,-999.0,20.018,0.057,1.342,39.464,2.409,2.878,45.977,-0.728,79.403,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101609,92.733,49.351,65.968,124.481,5.535,985.126,-6.728,1.81,5.35,230.116,4.125,1.41,0.801,20.564,0.14,2.934,84.834,0.339,-1.55,46.509,-2.358,327.982,2,68.071,1.803,1.242,56.647,-3.732,0.938,124.718,s
101610,102.542,34.643,76.039,5.606,-999.0,-999.0,-999.0,2.725,5.606,73.205,0.75,-1.393,-999.0,41.83,-1.07,1.07,31.375,-1.876,-1.533,27.084,-2.806,95.244,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101611,78.767,21.55,49.516,83.609,3.154,221.282,-2.329,1.759,0.966,157.662,1.704,1.372,0.934,23.666,0.155,0.184,40.318,0.81,1.816,38.132,1.26,144.07,2,47.308,-1.18,-1.438,46.371,1.974,-2.339,93.678,b
101612,170.851,95.284,84.089,41.773,-999.0,-999.0,-999.0,2.955,41.773,72.598,1.704,0.755,-999.0,26.852,0.516,-3.045,45.745,1.831,-0.398,51.716,-3.134,242.514,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101613,127.987,64.87,76.112,34.546,4.725,568.853,-5.333,3.262,2.082,174.477,0.998,1.413,0.996,33.619,-0.377,2.878,33.562,0.643,-0.22,33.751,2.381,194.973,2,60.91,2.862,0.057,46.385,-1.864,-2.441,107.295,s
101614,93.565,50.281,53.771,82.311,-999.0,-999.0,-999.0,1.923,9.408,151.981,1.498,1.382,-999.0,26.658,-1.855,-0.009,39.942,-1.638,1.902,45.868,0.646,272.612,1,85.38,-2.119,-2.122,-999.0,-999.0,-999.0,85.38,b
101615,107.408,24.354,75.038,59.526,-999.0,-999.0,-999.0,1.959,2.408,147.45,0.929,-0.052,-999.0,45.323,1.959,-1.709,42.11,1.361,0.156,33.006,0.822,237.335,1,60.017,-1.357,2.862,-999.0,-999.0,-999.0,60.017,s
101616,126.889,8.662,87.666,57.325,-999.0,-999.0,-999.0,2.807,57.325,91.457,1.614,1.298,-999.0,34.984,2.254,2.897,56.473,2.241,-0.579,31.677,-0.784,178.422,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
101617,88.908,17.306,44.439,175.256,0.269,266.715,0.002,1.018,58.979,496.395,0.398,0.088,0.0,66.252,0.034,-0.14,26.389,-0.983,-0.191,86.23,-0.556,524.044,3,277.146,-0.276,2.475,64.681,-0.007,-1.098,403.754,b
101618,141.153,90.314,97.45,27.562,-999.0,-999.0,-999.0,2.55,27.562,102.875,1.366,-0.95,-999.0,43.487,-1.563,-1.395,59.388,-1.707,1.151,34.342,-1.964,101.278,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101619,119.986,22.845,77.297,41.643,1.49,159.039,1.504,2.737,1.873,211.352,0.489,1.411,0.961,55.867,1.581,1.695,27.327,1.287,-1.867,18.32,-2.939,243.561,2,76.758,2.18,-1.347,51.4,0.69,1.224,128.158,s
101620,31.673,26.574,21.813,53.12,-999.0,-999.0,-999.0,0.921,7.902,103.166,1.183,0.294,-999.0,22.03,1.275,-1.049,26.057,0.756,-1.81,15.181,-0.347,199.677,1,55.079,0.859,1.797,-999.0,-999.0,-999.0,55.079,b
101621,75.155,53.258,65.509,21.491,-999.0,-999.0,-999.0,2.068,21.491,63.329,0.84,-1.399,-999.0,34.411,0.113,0.871,28.918,1.566,2.344,26.911,-1.403,123.379,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101622,99.043,12.704,68.139,20.025,-999.0,-999.0,-999.0,3.181,23.802,108.278,1.147,-1.414,-999.0,30.036,-0.071,1.42,34.442,0.614,-1.756,16.514,-1.217,210.28,1,43.8,-2.603,1.727,-999.0,-999.0,-999.0,43.8,s
101623,-999.0,82.599,83.4,24.949,-999.0,-999.0,-999.0,2.975,24.949,61.124,1.519,-1.291,-999.0,24.261,-0.093,2.83,36.863,1.732,-1.104,47.769,1.681,162.81,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101624,122.232,15.174,90.342,5.758,-999.0,-999.0,-999.0,3.547,5.758,66.31,0.875,-1.414,-999.0,35.359,0.067,1.721,30.951,1.728,-1.413,6.215,-2.57,126.34,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101625,156.629,7.797,109.836,1.907,-999.0,-999.0,-999.0,3.146,1.907,106.941,0.73,-1.409,-999.0,61.817,1.348,0.3,45.124,0.784,-2.888,17.427,-2.609,165.754,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101626,151.926,32.301,102.139,2.262,-999.0,-999.0,-999.0,2.745,2.262,108.436,0.558,-1.369,-999.0,69.581,1.632,0.703,38.855,1.754,-2.838,38.646,-1.978,126.286,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101627,102.219,73.605,63.06,46.46,-999.0,-999.0,-999.0,2.151,3.011,126.761,2.697,0.633,-999.0,21.598,1.216,-2.451,58.247,0.895,-0.325,27.171,-2.687,161.336,1,46.916,-2.256,1.816,-999.0,-999.0,-999.0,46.916,b
101628,-999.0,90.597,63.817,103.191,1.696,188.533,-0.649,2.828,58.888,298.947,1.495,1.413,0.03,26.413,-1.289,-2.319,39.485,-1.322,0.509,95.275,-1.153,314.015,3,110.732,-0.584,2.276,66.64,1.112,1.152,233.049,b
101629,82.788,20.821,48.694,79.619,1.233,55.993,0.835,1.934,6.071,134.648,1.492,1.356,0.879,23.237,1.986,-0.164,34.67,1.324,1.653,43.01,1.107,195.976,2,45.044,1.719,-1.841,31.697,0.486,-2.428,76.741,b
101630,47.036,47.767,41.819,0.669,-999.0,-999.0,-999.0,2.099,0.669,48.343,1.306,-1.4,-999.0,20.962,0.279,1.565,27.381,0.034,-2.633,24.543,-0.29,35.634,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101631,-999.0,81.362,41.147,21.674,-999.0,-999.0,-999.0,1.45,21.674,61.143,1.561,-1.341,-999.0,23.871,-0.767,-1.655,37.271,-0.102,-2.943,54.498,1.089,288.065,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101632,175.86,86.573,102.324,65.611,0.254,58.212,0.091,2.627,24.446,199.459,1.102,1.128,0.6,44.891,0.824,1.434,49.483,-0.236,-0.969,45.448,1.331,315.475,2,63.083,-0.2,-2.681,42.002,-0.454,-1.538,105.085,b
101633,108.419,10.482,84.294,101.812,2.86,151.852,-1.39,1.533,67.45,198.812,0.432,-0.432,0.997,89.34,0.269,2.235,38.571,0.892,0.835,2.126,-0.4,298.626,2,40.786,2.24,-2.331,30.115,-0.62,-0.21,70.902,b
101634,105.489,55.353,48.553,78.893,-999.0,-999.0,-999.0,2.238,8.518,124.353,1.103,1.385,-999.0,25.662,-0.13,-2.158,28.314,-0.037,1.889,57.225,-2.878,230.96,1,70.377,1.982,0.117,-999.0,-999.0,-999.0,70.377,b
101635,38.783,67.479,36.581,32.07,-999.0,-999.0,-999.0,0.986,32.07,79.502,0.611,-1.412,-999.0,49.36,0.821,1.693,30.143,0.68,0.717,39.826,-1.965,177.139,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101636,121.448,12.294,79.381,127.585,5.656,1281.833,-7.912,1.949,46.291,316.84,2.288,1.168,0.996,30.769,0.098,2.95,70.39,-0.466,1.084,60.523,1.272,387.432,3,125.686,2.537,-1.715,45.415,-3.118,1.845,215.681,s
101637,125.519,51.933,83.499,39.757,-999.0,-999.0,-999.0,2.771,39.757,82.323,0.863,1.378,-999.0,44.184,-0.632,-2.691,38.139,-0.077,0.025,22.572,-2.148,158.682,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101638,222.15,66.837,176.426,43.305,-999.0,-999.0,-999.0,2.909,43.305,173.682,1.125,1.413,-999.0,81.722,-0.561,-1.79,91.96,-0.103,1.082,20.772,-0.659,185.566,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101639,94.085,0.55,65.041,1.772,-999.0,-999.0,-999.0,3.144,1.772,64.778,0.713,1.378,-999.0,37.807,-2.12,-1.561,26.971,-1.737,1.601,9.451,1.635,53.341,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101640,121.074,12.34,94.582,29.507,-999.0,-999.0,-999.0,2.749,29.507,80.454,1.254,-1.265,-999.0,35.69,2.436,1.926,44.764,1.081,-1.965,3.431,-0.922,194.001,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101641,-999.0,98.197,131.306,1.034,-999.0,-999.0,-999.0,3.036,1.034,87.964,1.803,-1.356,-999.0,31.381,0.036,-2.534,56.583,2.174,-0.379,46.333,2.188,135.978,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101642,139.913,24.304,72.967,38.821,-999.0,-999.0,-999.0,2.844,2.04,112.585,0.591,-1.315,-999.0,46.226,-0.166,-0.168,27.324,0.41,-2.953,60.926,2.725,141.727,1,39.035,0.299,-0.361,-999.0,-999.0,-999.0,39.035,b
101643,126.914,52.727,108.143,162.01,-999.0,-999.0,-999.0,1.215,3.383,327.309,1.019,-0.105,-999.0,83.337,-1.433,-0.125,84.943,-0.242,0.116,10.101,-2.123,376.189,1,159.029,-0.288,3.075,-999.0,-999.0,-999.0,159.029,s
101644,90.293,75.491,74.012,2.989,-999.0,-999.0,-999.0,2.489,2.989,80.852,1.738,-1.37,-999.0,29.534,-1.948,-1.604,51.318,-2.124,0.879,30.419,-2.862,109.55,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101645,-999.0,89.808,62.36,1.029,-999.0,-999.0,-999.0,2.234,1.029,73.918,2.241,-1.313,-999.0,22.805,-0.462,0.12,51.113,-0.066,-2.079,41.376,1.498,91.464,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101646,125.192,35.247,88.082,43.303,-999.0,-999.0,-999.0,2.706,1.145,128.688,0.656,1.379,-999.0,51.301,1.074,2.483,33.665,1.951,-1.24,13.678,3.116,147.963,1,43.721,2.53,0.026,-999.0,-999.0,-999.0,43.721,b
101647,138.107,65.301,72.29,78.083,1.142,84.39,1.052,2.557,52.741,179.84,0.728,1.333,0.001,41.114,-0.498,-2.468,29.912,0.346,-0.055,51.85,-2.009,310.655,3,39.448,-1.745,2.86,36.572,-0.603,0.653,108.814,b
101648,-999.0,62.879,62.559,58.163,-999.0,-999.0,-999.0,3.182,17.626,109.058,1.635,1.414,-999.0,23.007,-1.47,-1.73,37.607,-2.178,1.372,54.816,-0.157,182.153,1,48.444,-0.077,2.959,-999.0,-999.0,-999.0,48.444,b
101649,-999.0,143.12,56.21,4.393,-999.0,-999.0,-999.0,0.988,4.393,119.924,0.736,-1.408,-999.0,69.088,-0.238,-0.345,50.836,-0.217,0.642,108.519,-3.042,123.727,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101650,106.279,62.978,67.003,24.251,0.923,81.556,0.228,3.073,20.619,139.332,1.132,-1.09,0.005,30.906,-1.324,1.895,34.995,-1.719,-1.153,28.335,1.999,203.407,2,37.568,-0.202,-1.513,35.863,-1.125,1.15,73.431,b
101651,-999.0,79.116,34.489,19.821,-999.0,-999.0,-999.0,1.464,19.821,51.49,1.378,-1.232,-999.0,21.657,-0.515,1.073,29.833,-0.913,-0.336,53.337,3.064,166.121,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101652,162.415,80.795,95.802,9.641,-999.0,-999.0,-999.0,3.419,9.641,77.615,1.931,1.325,-999.0,26.479,-2.403,0.407,51.136,-0.885,-2.812,32.077,0.472,89.789,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101653,100.248,27.109,60.729,132.094,-999.0,-999.0,-999.0,1.405,10.063,218.474,0.541,1.414,-999.0,62.519,-0.401,-1.974,33.817,-0.893,-0.657,54.857,-1.298,396.228,1,122.137,-2.369,1.689,-999.0,-999.0,-999.0,122.137,s
101654,74.281,67.147,55.9,28.292,-999.0,-999.0,-999.0,2.232,28.292,65.113,2.005,-0.224,-999.0,21.67,-1.819,1.88,43.443,-2.182,-2.201,26.951,1.329,158.317,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101655,121.475,12.318,68.087,34.541,-999.0,-999.0,-999.0,2.978,1.367,103.071,0.771,1.388,-999.0,37.919,-0.68,-0.78,29.248,-1.142,2.561,37.726,2.934,115.183,1,35.903,-1.945,0.08,-999.0,-999.0,-999.0,35.903,b
101656,137.199,33.918,43.231,221.468,4.373,863.646,-4.249,1.182,34.522,326.297,0.984,1.409,0.958,37.734,0.539,2.891,37.115,1.183,-2.402,155.67,-2.852,329.275,3,154.897,-1.457,0.64,61.359,2.917,-0.468,251.448,s
101657,300.019,74.437,209.969,31.745,-999.0,-999.0,-999.0,4.142,31.745,91.267,1.379,-1.414,-999.0,38.362,2.058,0.686,52.905,-0.925,-2.723,42.47,-0.917,176.079,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101658,228.707,50.978,167.963,31.086,-999.0,-999.0,-999.0,4.207,0.379,83.802,1.493,-0.085,-999.0,21.292,2.006,0.415,31.796,-1.704,2.4,21.992,-0.202,69.008,1,30.713,-1.583,-2.174,-999.0,-999.0,-999.0,30.713,b
101659,71.405,2.843,51.204,78.02,2.565,354.953,0.325,1.367,51.972,334.24,0.961,0.572,0.667,35.576,-1.929,0.068,34.179,-0.587,-0.197,9.232,-0.358,438.926,3,151.111,-0.121,2.447,58.044,-2.686,-1.624,264.485,b
101660,106.675,17.842,74.268,20.465,3.808,264.785,-3.57,2.976,0.683,129.64,1.192,-1.318,0.942,23.081,-2.227,0.751,27.514,-0.231,-1.457,3.043,2.132,158.472,2,48.028,2.14,3.094,31.017,-1.668,0.229,79.045,b
101661,137.767,23.777,104.076,53.836,-999.0,-999.0,-999.0,2.944,1.922,169.839,2.399,1.412,-999.0,33.65,0.628,-1.009,80.714,0.463,2.336,7.906,-2.968,139.474,1,55.475,-0.435,-0.537,-999.0,-999.0,-999.0,55.475,s
101662,-999.0,116.946,166.288,161.576,0.585,57.993,0.082,3.775,2.256,305.628,6.049,1.414,0.056,20.551,-2.078,1.701,124.309,0.087,-1.393,89.506,-0.217,374.798,2,102.081,-0.117,2.354,58.687,-0.702,2.157,160.768,b
101663,81.827,72.844,65.498,48.492,-999.0,-999.0,-999.0,2.059,4.684,121.941,0.661,-1.131,-999.0,46.298,0.065,1.167,30.588,0.461,-0.854,43.568,2.423,189.025,1,45.054,-0.381,-1.753,-999.0,-999.0,-999.0,45.054,b
101664,135.146,25.328,92.333,100.561,5.511,2197.028,-6.301,1.952,2.148,399.018,0.5,1.414,0.761,72.489,-0.655,-1.949,36.214,0.302,-0.248,24.975,-1.118,453.101,2,186.922,1.619,2.162,103.393,-3.892,-0.603,290.315,s
101665,133.926,1.409,69.182,274.741,-999.0,-999.0,-999.0,1.401,26.015,420.965,2.756,0.989,-999.0,32.144,1.352,1.833,88.578,1.593,-3.07,178.499,-3.059,511.812,1,300.243,-1.301,-0.054,-999.0,-999.0,-999.0,300.243,s
101666,190.979,86.847,142.243,1.051,-999.0,-999.0,-999.0,3.627,1.051,83.962,2.108,-1.323,-999.0,27.011,0.223,1.382,56.951,-2.197,-2.199,33.939,0.628,134.377,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101667,191.869,78.826,160.609,48.351,-999.0,-999.0,-999.0,3.328,11.059,109.505,1.062,-0.643,-999.0,34.993,-0.627,2.531,37.148,2.37,1.086,42.926,-2.378,178.512,1,37.364,-0.532,-0.532,-999.0,-999.0,-999.0,37.364,b
101668,123.246,73.654,86.042,8.74,-999.0,-999.0,-999.0,2.857,8.74,86.311,1.523,-1.286,-999.0,34.212,0.3,-2.039,52.098,0.805,1.432,26.254,-1.525,220.95,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101669,92.777,76.048,74.029,113.416,0.942,143.936,-0.091,1.598,86.489,313.024,2.93,0.009,0.011,24.585,0.201,-2.717,72.035,-1.36,-2.377,50.569,-1.014,267.922,3,79.573,0.109,1.148,69.102,-0.833,-0.798,216.404,b
101670,93.964,50.291,67.263,21.036,-999.0,-999.0,-999.0,2.652,34.176,116.372,1.132,-1.411,-999.0,32.528,-2.23,-1.735,36.812,-2.106,1.899,34.653,0.337,259.32,1,47.033,-1.33,-1.678,-999.0,-999.0,-999.0,47.033,b
101671,-999.0,98.057,82.301,3.293,-999.0,-999.0,-999.0,1.774,3.293,104.363,0.792,-1.407,-999.0,58.25,0.538,-2.124,46.113,1.047,-0.425,66.412,1.752,244.018,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101672,85.485,37.958,57.597,89.839,2.949,213.76,-1.957,1.641,16.128,187.786,0.982,1.349,0.434,38.718,1.287,2.669,38.017,1.813,-2.06,36.047,-3.136,244.694,2,77.864,-1.008,0.015,33.187,1.941,0.705,111.051,s
101673,76.531,42.28,54.504,17.987,-999.0,-999.0,-999.0,3.189,26.329,81.554,1.175,1.414,-999.0,23.198,-0.164,-1.531,27.251,0.65,1.669,19.408,-2.282,184.744,1,31.105,-4.226,-0.366,-999.0,-999.0,-999.0,31.105,s
101674,102.006,24.452,73.163,0.449,-999.0,-999.0,-999.0,2.768,0.449,74.005,0.656,-1.387,-999.0,44.689,-0.44,-1.552,29.316,0.063,1.171,21.253,2.194,60.86,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101675,88.933,45.127,68.236,0.443,-999.0,-999.0,-999.0,2.86,0.443,65.817,1.338,-1.398,-999.0,28.155,-0.533,0.896,37.663,0.175,-2.616,15.318,-0.175,93.227,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101676,176.768,26.405,117.088,33.093,1.007,189.234,1.926,3.031,32.471,317.686,0.836,1.41,0.985,63.053,-1.04,-3.004,52.721,-1.414,0.272,33.419,0.912,316.129,3,84.761,-0.973,-1.892,80.722,-1.98,1.444,201.912,b
101677,122.701,32.652,71.314,109.804,1.31,89.127,1.648,2.144,0.952,175.638,1.575,0.242,0.001,22.132,2.364,0.998,34.864,0.235,0.754,59.104,1.49,239.303,2,87.969,-2.096,-1.758,30.673,-0.786,-2.602,118.642,b
101678,93.909,11.1,70.608,47.492,-999.0,-999.0,-999.0,2.139,6.949,111.459,0.887,-0.346,-999.0,34.243,-0.511,0.406,30.356,1.066,-1.038,3.557,-2.165,141.514,1,46.86,-0.811,2.661,-999.0,-999.0,-999.0,46.86,b
101679,79.751,32.786,42.315,159.859,-999.0,-999.0,-999.0,1.123,21.544,267.12,2.259,1.397,-999.0,26.426,1.589,-1.443,59.684,1.566,-2.566,85.238,-2.102,385.715,1,181.01,1.952,0.998,-999.0,-999.0,-999.0,181.01,b
101680,152.304,79.227,102.23,4.683,-999.0,-999.0,-999.0,3.045,4.683,90.406,1.707,-1.317,-999.0,33.394,-1.27,0.851,57.012,-0.076,-2.631,27.936,0.268,184.519,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
101681,149.733,29.39,78.14,72.56,-999.0,-999.0,-999.0,2.539,3.109,152.124,0.633,1.389,-999.0,50.526,-0.378,-0.39,31.962,0.034,2.115,53.354,1.388,152.822,1,69.636,1.53,-2.138,-999.0,-999.0,-999.0,69.636,s
